PRICE,BEDROOMS,FLOOR_AREA,BUILD_YEAR
385000,4,131,2000
285000,5,192,1993
277500,2,91,1955
175000,5,364,2009
555000,3,235,1985
400000,3,167,1973
640000,3,184,1960
670000,5,180,2000
640000,3,139,2001
835000,4,173,2008
345000,3,117,1994
480000,4,139,2005
1300000,5,500,2010
312000,3,123,1980
512500,4,157,1969
405000,4,118,1973
465000,3,161,1978
350000,3,103,1989
478000,4,289,2002
680000,2,206,1910
820000,4,159,1990
220000,4,203,1993
460000,2,119,1999
772000,5,234,1991
420000,3,116,2000
1300000,3,225,2010
430000,3,133,1990
765000,4,191,2007
835000,4,200,2000
950000,4,207,1982
866750,5,200,1967
730000,5,210,1999
690000,2,116,1947
1070000,5,193,1978
475000,3,132,1968
750000,6,228,1966
487500,4,73,1954
325000,4,336,2007
665000,4,148,1976
885000,3,185,1986
640000,4,196,2014
450000,4,185,2014
447000,2,106,1962
468000,3,115,1966
739000,3,130,1960
313000,3,97,2012
935000,3,149,1947
760000,6,350,1950
749000,3,163,1939
1100000,6,295,2005
880000,4,204,1990
910000,4,268,2014
382500,4,147,2007
620000,3,175,1976
580000,4,217,1975
485000,4,154,2001
560000,4,180,2014
370000,3,102,1955
610000,5,225,1974
1085000,4,164,1930
1000000,3,128,1903
354000,3,167,2005
390000,3,139,2002
565000,4,157,1994
207500,4,218,1992
545000,4,210,1972
840000,2,158,1997
720000,4,229,2000
1115000,5,222,1950
620000,4,201,1997
545000,4,233,2008
1600000,4,264,1962
1200000,4,168,1980
470000,2,101,1937
625000,4,200,1986
200000,4,212,1999
1040000,4,185,1965
520000,3,141,2002
766000,3,130,1920
252500,3,78,1990
450000,3,146,2005
660000,4,175,2001
760000,3,178,1997
630000,3,155,2004
297000,3,100,1987
915000,3,147,1979
1630000,4,240,2009
705000,4,157,1993
1160000,5,294,2014
755000,3,120,1953
642500,3,119,1992
675000,4,173,1985
289000,3,115,1987
650000,4,171,2013
572500,4,172,2003
406000,3,128,2005
864000,3,245,1998
330000,3,111,1985
470000,3,130,1981
907000,4,187,1993
750000,4,175,2004
329000,3,97,1996
527000,3,128,2014
820000,2,106,1973
630000,4,128,2013
267000,3,101,1970
1075000,4,196,2003
290000,3,83,1995
965000,4,251,2014
980000,4,256,2009
510000,3,90,1981
695000,4,160,1991
722500,3,117,1993
293050,3,128,2010
640000,3,146,2007
650000,3,141,1994
490500,3,117,2001
440000,4,159,2010
330000,4,140,2004
605000,3,110,1985
315000,4,140,1993
595000,3,134,1979
715000,4,200,2000
562500,4,157,1974
620000,3,153,1958
738000,4,224,1988
381000,4,155,1993
320000,4,170,1995
400000,4,204,2006
722000,5,330,2009
855000,3,275,1977
693000,4,230,1999
650000,3,184,1973
630000,4,176,1968
450000,3,133,1968
905000,2,133,1962
353000,2,75,1973
450000,4,153,2003
94000,4,166,1994
240000,5,173,2015
345000,4,152,1994
518000,4,171,2010
337500,4,125,1994
560000,5,189,1975
515000,4,222,2007
620000,4,242,2007
650000,3,122,2002
635000,4,180,1980
520000,4,210,2010
707000,3,218,1985
1505000,3,268,2014
1200000,4,160,1952
391000,3,155,1977
385000,3,91,1970
1425000,4,200,1986
870000,4,155,1960
405000,4,187,1999
309000,3,118,2010
515000,4,206,2006
255000,3,90,1996
595000,3,118,1940
630000,4,339,2013
665000,4,220,2003
290000,3,126,1995
1995000,4,386,2009
530000,4,150,1987
675000,5,231,2003
530000,4,184,1989
400000,4,158,1997
645000,3,288,2009
647500,4,208,2005
550000,4,160,2005
435000,4,201,2007
1360000,3,143,1950
1450000,4,308,1969
567000,4,234,2000
576000,3,140,1935
870000,4,236,1985
925000,4,243,1993
445000,4,161,1998
440000,3,162,2004
1075000,4,270,1990
2000000,4,250,2004
1200000,4,340,1998
575000,4,230,1998
410000,4,145,1993
399500,4,150,1998
515000,3,177,1986
918000,5,315,1968
395000,4,127,1995
1142500,3,170,1993
752500,4,175,1978
600000,4,262,1978
670000,4,258,2003
540000,4,235,2014
353000,4,137,1994
1480000,6,377,1974
515000,3,118,1969
320000,4,146,1996
360000,3,92,1971
547000,4,131,1980
420000,3,101,1983
1055000,4,203,1952
529000,4,146,1994
1000000,3,250,2006
440000,4,187,2004
355000,4,151,2004
1440000,4,240,1974
665000,4,240,2007
700000,4,218,2005
329000,3,97,1975
550000,5,271,1997
243500,3,74,1995
560000,4,151,1979
587000,3,180,2006
1820000,5,290,1925
600000,4,227,2005
362000,4,126,1997
225000,2,99,1953
1600000,4,251,1945
1300000,5,381,1994
605000,3,135,1995
525000,3,187,1987
672000,4,250,2010
865000,3,125,2014
900000,4,205,1980
269000,3,83,1975
500000,4,229,1988
1435000,5,270,2006
625000,3,150,1994
455000,4,162,1992
730000,4,219,2006
299000,3,115,1999
670000,4,284,1999
455000,4,149,1994
860000,4,210,1990
605000,4,213,1982
665000,5,280,2007
760000,5,274,2009
750000,4,211,1989
860000,4,259,2007
400000,4,133,2006
495000,3,122,1981
499990,4,284,2011
490000,3,147,1989
920000,5,220,1985
530000,4,171,2002
399000,3,100,1986
640000,4,188,1989
295000,3,106,1996
425000,2,100,1953
350000,4,152,1998
378000,3,155,2008
420000,4,150,1995
510000,3,145,1973
670000,4,220,2002
317500,3,145,1990
475000,4,196,1996
360000,3,100,1993
570000,4,192,1971
1600000,4,170,1958
370000,3,134,2006
340000,4,233,1996
475000,4,146,1976
405000,4,146,1994
460000,4,152,2013
455000,3,97,2015
700000,4,130,1950
980000,4,245,2015
1110000,5,283,2002
470000,4,143,2002
455000,4,168,1982
485000,3,116,1998
1250000,5,284,2001
1560000,3,231,1975
465000,4,151,2003
220000,4,112,1993
629000,4,253,2010
515000,4,149,2016
355000,3,87,1995
1075000,4,388,2007
480000,4,165,1993
350000,3,120,1965
695000,5,200,1985
485000,5,190,1997
388000,3,92,1998
630000,4,196,1993
855000,5,258,2000
387000,4,174,1994
590000,4,178,1999
480000,3,152,2008
800000,4,320,1997
126666,4,210,2001
610000,4,235,2008
900000,4,248,1985
680000,4,245,1996
473000,3,153,2011
510000,4,141,1975
320000,3,134,1978
580000,4,247,2000
731000,4,209,1970
980000,5,405,2007
62000,4,140,2012
400000,4,160,1990
433500,3,161,1985
645000,5,221,2007
350000,3,125,2012
310000,4,129,2001
300000,4,165,2006
470000,4,157,1966
355000,4,108,1999
490000,4,150,2010
805000,4,187,1986
645000,4,203,2001
368000,3,114,1950
500000,4,158,1998
365000,4,147,2009
515000,4,195,2004
1640000,4,274,1926
750000,4,156,1982
422500,3,89,1961
320000,3,122,1993
1270000,4,284,1989
582000,4,214,1979
835000,4,231,1985
438000,3,119,1959
387000,3,143,1976
640000,3,184,2015
625000,4,222,2005
1550000,4,285,2010
489000,4,190,2009
430000,5,155,2002
455000,3,104,1973
1825000,4,264,2013
492000,2,103,1960
315000,3,82,1976
535000,4,200,1991
376100,4,172,2002
355000,3,143,2014
360000,3,121,1988
470000,3,170,1990
410000,4,198,2002
830000,4,393,2007
525000,4,170,1993
900000,3,257,2001
1000000,5,370,1980
555000,4,168,1985
300000,3,83,1990
350000,3,218,1950
467500,4,130,1975
415000,3,87,1989
430100,3,128,2009
660000,3,169,1963
320000,3,131,2013
345000,3,96,1989
608000,4,218,2013
368000,4,184,2008
405000,4,115,1998
210000,3,168,2015
617000,4,220,2005
1100500,4,209,1993
550000,3,100,1965
1150000,4,162,1930
315000,3,132,2012
340000,3,103,1995
2202500,4,371,2012
690000,4,146,1968
560000,4,212,2006
850000,5,255,1987
370000,5,194,2005
736000,3,80,1956
810000,3,101,1993
279000,3,145,2005
305000,4,160,2006
370000,3,91,1977
520000,4,212,1994
350000,3,96,1998
425000,5,219,2007
580000,4,218,2005
2020000,4,242,1920
500000,4,164,1978
570000,5,191,1970
375000,4,157,2001
1645000,4,248,2012
499999,3,151,2001
2300000,5,356,1992
785000,3,185,1920
1350000,5,302,1940
1780000,4,285,2009
740000,3,134,1973
359000,3,140,1989
515000,4,159,1998
900000,5,258,2002
585000,5,166,1998
1320000,5,363,1991
478000,3,123,1987
525000,4,273,2015
450000,4,230,2005
470000,2,85,1968
458000,4,87,1987
265000,3,164,1976
520000,4,168,1990
397000,3,117,1984
393000,2,119,1954
355000,3,115,1970
347000,4,137,2005
1100000,4,219,1993
452222,3,107,1979
495000,4,151,1963
415000,3,233,1982
595000,3,140,1984
260000,3,114,2000
360000,4,171,2006
490000,3,110,1986
559000,4,259,2010
720000,3,120,1965
740000,4,238,1985
765000,4,90,1960
730000,4,186,1985
345000,3,144,1974
345000,3,109,2014
410000,3,172,1981
448000,4,206,2001
1086000,4,176,2003
500000,4,201,2003
860000,4,175,2006
720000,3,110,1920
970000,4,275,1994
440000,3,145,1998
835000,3,84,1979
310000,3,94,1965
315000,3,108,1970
1300000,3,320,1935
575000,4,241,2002
1195000,3,200,1957
493000,4,247,2002
110000,3,228,1955
370000,3,190,2011
391000,3,122,1972
504210,5,186,1990
295000,4,157,2001
1000000,4,287,2004
523000,4,226,2004
670000,4,146,1985
600000,3,127,1950
410000,4,139,1987
480000,4,206,2011
347500,4,178,1975
600000,4,161,1988
275000,3,122,1993
580000,4,259,2000
650000,3,180,1973
310000,3,92,1990
305000,3,126,2005
370000,4,121,2006
280000,3,90,1970
635000,4,213,2007
800000,5,316,2016
765000,4,185,1984
360000,3,176,1971
1350000,4,249,1948
462000,5,151,1970
721000,3,213,2010
525000,4,297,2007
948000,4,159,1975
312500,3,121,2002
340000,3,124,2015
445000,4,171,2004
340000,4,123,1995
570000,3,155,1974
480000,4,187,2009
410000,2,86,1977
587000,4,185,2000
605000,4,216,2010
450000,4,220,2001
360000,4,165,2005
1025000,4,165,1954
590000,5,305,2005
1430000,3,301,1962
1430000,4,276,1964
550000,4,162,1989
368000,3,150,2014
315000,4,132,1999
500000,4,233,2015
680000,5,220,1984
845000,4,230,1986
627500,4,154,1996
575000,4,199,2013
612000,3,126,1968
405000,4,230,2007
370000,3,112,1994
865000,5,347,2013
610000,4,215,2011
300000,3,94,1971
512000,4,120,1999
1070000,5,359,1988
525000,4,188,1998
765000,3,193,1973
1200000,3,163,1950
355000,4,165,1990
530000,4,210,2002
515000,4,200,2012
750000,4,250,1993
489000,3,130,1989
650000,4,251,2011
427000,3,136,2005
440000,4,136,2000
625000,3,188,1998
1450000,5,317,1956
505000,4,247,2013
375000,4,134,1960
845500,4,226,1976
808000,4,194,1985
530000,5,217,1995
785000,2,118,1952
995000,4,200,2003
660000,3,207,2012
230000,3,120,1993
595000,3,136,1995
1175000,4,184,1964
890000,5,245,1999
586000,5,203,2006
855000,4,167,1953
620000,3,223,2011
760000,4,151,1965
600000,4,240,2007
330000,4,120,1992
282000,3,134,1999
1130000,4,244,1995
450000,4,157,1982
565000,5,257,1980
642000,3,194,1976
1100000,4,370,2005
360000,4,188,2011
530000,4,146,1978
420000,4,147,1998
985000,5,245,1979
810000,4,219,2012
430000,3,130,1981
490000,4,189,2008
440000,4,140,2001
570000,4,183,1996
386000,4,146,2003
501000,3,116,1994
472000,4,201,1991
320000,4,120,1995
570000,4,177,1980
755000,3,198,1999
690000,4,217,2009
1574000,5,418,1993
480000,3,141,2002
440000,4,192,2008
440000,4,556,2004
855000,4,200,1990
535000,4,231,2009
510000,4,167,2005
1385000,5,470,2011
467500,5,208,1995
440000,4,220,2006
420000,3,132,1972
880000,5,180,1984
335000,4,150,1964
380000,3,232,1993
310000,4,184,1998
1205000,4,218,1993
475000,4,191,1993
670000,4,187,2007
565000,4,227,2013
860000,3,204,2014
890000,4,326,2012
289000,3,161,1975
350000,4,136,1998
585000,4,260,2007
825000,4,215,2005
1160800,5,240,2015
580000,4,174,1993
1265000,3,215,1910
480000,3,109,2015
850000,3,173,1975
345000,4,135,1980
545000,4,154,1976
370000,3,91,2004
430000,3,129,1977
420000,4,166,1987
825000,4,145,1968
750000,4,204,1995
490000,4,129,1984
425000,4,128,2004
430000,4,142,1997
860000,3,149,1970
470000,4,207,2000
885000,3,135,1970
470000,4,188,2005
410000,3,132,1982
385000,4,113,1995
490000,4,121,2015
500000,4,172,1995
268500,3,114,2014
770000,4,341,2009
481000,4,150,1994
877000,4,261,1998
540000,4,164,1973
545000,3,107,1971
475000,4,155,2005
810000,4,284,2005
510000,3,137,1976
680000,5,225,2003
645000,4,249,2000
725000,4,260,2000
410000,4,149,1995
405000,4,113,1971
375000,3,96,1978
545000,4,139,1995
595000,5,247,2009
400000,5,156,2000
310000,3,85,1985
1250000,3,121,2000
320000,3,97,1995
330000,2,79,2011
365000,2,75,2008
269000,3,110,2015
367500,2,80,1984
165000,2,68,1985
385000,2,77,1977
927500,4,213,1976
2300000,3,220,1940
1980000,2,125,1988
658000,4,184,1994
650000,4,220,1999
699000,3,177,1995
1700000,4,198,2000
216000,3,218,1969
619000,4,203,1996
580000,3,148,1952
680000,4,240,2000
390000,4,181,2015
730000,2,117,1950
852500,5,223,1985
733000,5,144,2001
515000,2,110,1949
703000,3,154,2014
445000,4,190,2001
719000,4,230,2000
455000,3,86,1980
880000,4,165,2000
1050000,4,326,1992
850000,2,121,1956
834000,5,231,1996
805000,3,113,1939
980000,4,300,1993
520000,4,183,2004
380000,3,106,1962
915000,2,82,1928
425000,3,202,1959
375000,3,107,2004
590000,2,86,1948
750000,3,179,1970
487500,3,99,2007
950000,3,122,1967
466000,4,254,2005
590000,4,249,1995
960000,3,161,1948
865000,4,283,2013
800000,4,245,1989
653333,4,226,2007
742000,4,146,1957
620000,4,267,1997
495000,3,125,2011
1000000,4,293,2008
665000,4,119,1990
1185000,3,255,2010
410000,3,102,1985
620000,4,238,2005
534500,3,139,1936
520000,4,167,1996
300000,4,429,2004
1000000,4,221,2000
505000,4,139,2000
650000,4,251,1960
510000,4,118,1990
775000,4,222,1994
515000,3,129,1983
300000,4,173,1997
385000,3,91,1977
385000,3,157,2015
490000,4,301,1980
450000,3,130,1994
555000,4,204,1989
715000,3,19,1962
815000,3,165,1996
675000,3,268,1995
590000,4,189,1999
600000,3,128,1995
655000,3,136,2007
530000,2,88,1950
722000,3,123,1940
518000,4,172,1975
610000,3,92,1962
1200000,4,170,2014
820000,4,255,2001
640000,4,189,1981
280000,3,90,2000
430000,3,167,2013
540000,3,121,1964
830000,2,120,1936
495000,3,150,1970
380000,3,140,2000
400000,3,128,1968
730000,4,213,2004
1065000,4,208,2009
800000,3,146,1950
1425000,3,171,1964
600000,3,117,2012
930000,5,257,2009
723000,4,297,1990
741000,3,126,1936
432500,3,230,2014
680000,5,244,1967
175000,5,277,2005
660000,4,260,2010
875000,4,102,2001
1065000,4,164,1958
1350000,4,337,1985
770000,4,225,1990
760000,5,299,2011
860000,3,180,1992
490000,2,123,2014
372000,3,144,2001
520000,3,91,1976
330000,4,196,1998
968000,4,212,2004
435000,4,148,2005
800000,4,239,1989
1400000,4,197,1966
599000,3,130,1986
1430000,4,355,2015
1300000,4,256,2009
810000,4,245,1998
550000,3,130,1989
312000,3,119,1990
639000,4,167,2013
926500,4,138,1970
475000,3,110,1981
528000,1,177,2010
665000,4,130,1987
975000,4,484,1996
890000,4,186,2000
900000,3,104,1950
388000,3,96,1990
415000,3,105,1987
645000,3,173,1992
230000,3,100,1977
600000,3,130,1988
585000,3,138,1999
910000,3,100,1977
530000,3,126,2002
2425000,2,175,1960
482500,3,150,2010
790000,4,188,2012
499995,3,110,1980
500000,4,144,1990
460000,3,167,1997
320000,3,126,1993
660000,3,148,1990
375000,3,101,2008
575000,3,130,1988
385000,3,119,1995
310000,3,99,2006
468500,4,236,2011
390000,3,111,1952
470000,3,114,2014
529000,4,158,1988
1365000,4,246,1995
790000,4,252,1999
525000,4,181,1983
405000,3,88,1976
465000,3,178,2014
428000,4,210,2005
580000,4,209,2010
355000,4,163,2007
285000,3,110,1988
900000,5,176,1976
355000,3,100,1968
387000,3,101,2007
240000,3,93,2003
420000,3,80,1984
530000,4,171,2005
287500,3,109,2014
373000,4,227,2014
320000,3,100,1980
770000,4,222,1976
320000,3,99,2000
370000,3,113,1971
510000,4,214,2012
545000,4,214,2006
124000,4,321,2004
299000,3,130,1993
632000,4,287,2001
420000,3,149,1970
498000,4,212,2010
597000,3,121,1977
479000,4,145,2003
467000,3,122,1994
450000,4,163,2007
915000,3,129,1960
417000,4,137,1998
415000,4,124,1996
489000,4,191,1994
320000,3,90,1970
1100000,4,177,1967
765000,2,158,1950
865000,4,160,1935
460000,3,104,1969
390000,4,180,2011
497000,4,183,2004
700000,4,315,1997
492000,3,348,1975
320000,3,137,1979
530000,4,193,1970
500000,4,154,1985
880000,4,216,1985
629000,4,180,1994
560000,4,199,2002
437000,4,193,2004
260000,3,156,2016
527500,4,148,1970
468000,3,137,1965
640000,3,150,1933
370000,3,168,1969
515000,4,156,2012
550000,5,262,2008
880000,4,185,2006
137000,3,113,1974
320000,3,88,1965
300000,3,100,1974
465000,4,160,1986
330000,5,147,2007
410000,3,108,1964
415000,3,107,1990
1380000,4,320,2012
568500,4,196,1975
328000,4,147,2005
810000,5,211,1982
755000,4,267,2000
520000,3,109,1986
810000,4,192,1995
390000,4,180,2015
650000,4,300,2003
520000,4,152,2004
749000,5,184,2003
550000,4,190,2002
545000,3,134,1975
360000,4,143,2002
385000,3,100,2012
2228000,3,245,2001
1110000,4,393,2009
667000,3,110,1958
1200000,4,186,1952
330000,4,136,1994
765000,3,186,2002
855000,4,220,1977
694000,3,187,2009
399000,3,105,1988
815000,4,157,2004
415000,4,203,1996
475000,4,119,1998
462500,4,192,2013
545000,4,201,2006
575000,2,179,1983
340000,4,179,2013
1000000,3,157,1935
236000,2,100,2009
270000,4,141,2014
520000,4,188,1999
1129000,3,241,2004
865000,4,185,1991
469900,4,277,2014
615000,4,265,1999
275000,3,84,1986
440000,4,185,1997
345000,3,161,2005
520000,4,139,1982
1275000,4,170,1964
1000000,4,379,2008
719000,4,235,2005
900000,7,431,2000
510000,4,225,2013
850000,4,278,1987
672500,4,254,2002
575000,3,104,1965
560000,4,195,1974
440000,3,139,2002
505000,4,185,1968
442500,3,110,1980
585000,4,165,1995
485000,3,104,1930
327500,4,130,1998
1340000,4,472,2003
1235000,4,226,1967
500000,3,89,1975
449000,4,209,2003
570000,5,265,2010
940000,3,181,2013
1215000,4,442,1996
620000,4,201,2008
440000,4,175,1995
2350000,5,362,1945
330000,4,173,2000
378000,4,184,2008
455000,5,180,1996
590000,3,228,2011
680000,3,184,2012
570000,4,237,1977
405000,3,131,1956
985000,4,308,1995
431000,3,168,1975
360000,3,83,1976
520000,4,200,2003
885700,3,127,1952
514000,4,202,2007
300000,3,80,1994
1200000,3,195,2008
595000,4,267,2010
1140000,4,230,2013
685000,4,179,1993
330000,3,104,1979
508000,4,172,1976
280000,4,188,1995
1370000,4,375,1983
600000,6,275,2007
320000,4,174,1979
510000,4,110,1967
119000,4,160,2006
470000,4,184,2014
329000,3,116,2005
920000,5,280,1976
515000,4,185,1999
370000,3,108,1935
595000,4,179,1987
470000,4,182,2004
350000,4,141,2006
699000,4,262,1989
270000,4,145,1994
510000,3,158,1999
295000,3,109,1975
385000,4,180,2005
710000,4,260,2008
250000,3,146,1988
670000,3,139,1998
470000,4,220,1983
520000,4,217,2000
1025000,3,120,1991
1070000,3,152,1945
447500,3,131,2014
240000,4,215,1989
390000,3,103,2002
1100000,3,90,1950
375000,3,162,1970
1250000,6,360,2002
379000,4,187,2004
615000,4,180,1982
428000,4,175,2016
710000,4,239,1989
418000,3,115,1994
550000,4,238,2010
450000,3,142,1999
2000000,4,286,2013
547000,2,105,1994
1150000,4,173,1984
600000,4,282,1958
375000,3,169,2015
960000,3,104,1992
600000,5,223,2014
641000,2,102,1940
395000,4,154,1993
1765000,5,370,1995
560000,4,215,2004
417500,4,190,2003
505000,3,90,1977
937000,3,155,1990
569000,3,199,2007
260000,4,218,2013
490000,4,206,1994
1900000,4,364,1995
